# telescope   = tel13
# season      = 2014-2015
# filter      = RG715
# aperture    = 6.000               pix
# deblend     = 1
# gliese      = 1132
# lhs         = 281
# nltt        = 23819
# twomass     = 10145184-4709244
# ra          = 10:14:51.770        hr
# dec         = -47:09:24.10        deg
# pmra        = -1.04648201531881   arcsec/yr
# pmdec       = 0.416445772717513   arcsec/yr
# aflag       = R 
# plx         = 0.08307             arcsec
# e_plx       = 0.00169             arcsec
# r_plx       = 2005AJ....129.1954J
# distmod     = 0.402778947673816   mag
# s_distmod   = T
# bjmag       = 13.95               mag
# rfmag       = 11.93               mag
# inmag       = 9.57                mag
# jmag        = 9.245               mag
# e_jmag      = 0.026               mag
# q_jmag      = A
# hmag        = 8.666               mag
# e_hmag      = 0.031               mag
# q_hmag      = A
# kmag        = 8.322               mag
# e_kmag      = 0.027               mag
# q_kmag      = A
# vest        = 13.49               mag
# s_vest      = R
# vmjest      = 4.245               mag
# spectype    = M3.5
# r_spectype  = 1996AJ....112.2799H
# mass        = 0.180204199469014   Msol
# radius      = 0.201979294465034   Rsol
# null_dc[1]  = 0.000114            mag
# null_dc[2]  = 0.000573            mag
# null_cm     = 0.844670            mag/mag
# null_fwhm_k = -0.001020           mag/pix
# null_fwhm_0 = 2.516000            pix
# null_chidof = 3.918
# null_nfit   = 9264
# null_nparm  = 4
#
#BJD           Mag         e_Mag       tExp    DMag    FWHM   Ellip Airmass X         Y         Angle   Sky      Peak  S  V  R F CM        Corr_Mag   
#------------- ----------- ----------- ------- ------- ------ ----- ------- --------- --------- ------- -------- ----- -- -- - - --------- -----------
2456976.861582    0.007349    0.002281  18.023 -0.1569  2.241 0.048 1.21715  1023.808  1024.083    0.04   217.60 21624  1  1 0 0  0.004967    0.002759
2456976.865020    0.005338    0.002373  18.023 -0.1498  2.354 0.047 1.20544  1023.573  1023.237    0.05   405.10 20272  1  1 1 0  0.004975    0.000856
2456976.865539   -0.006182    0.002423  18.023 -0.1538  2.401 0.044 1.20372  1023.919  1023.779    0.05   464.84 19636  1  1 1 0  0.004976   -0.010617
2456976.866063   -0.005866    0.002435  18.023 -0.1515  2.225 0.063 1.20199  1024.669  1023.209    0.05   521.79 23448  1  1 1 0  0.004977   -0.010482
2456976.866578   -0.006438    0.002467  18.023 -0.1591  2.406 0.045 1.20031  1024.619  1024.202    0.05   594.43 20313  1  1 1 0  0.004978   -0.010870
2456976.867104    0.004045    0.002579  18.023 -0.1454  2.349 0.052 1.19860  1024.491  1023.584    0.05   670.81 16751  1  1 1 0  0.004980   -0.000447
2456976.867624    0.000458    0.002568  18.023 -0.1545  2.362 0.046 1.19692  1024.789  1023.589    0.05   786.71 18525  1  1 1 0  0.004981   -0.004021
2456977.759501    0.009668    0.003353  18.023 -0.1631  2.728 0.065 1.93236  1023.840  1022.178    0.00    70.60 16490  1  1 0 0  0.006885    0.003955
2456977.760019   -0.001803    0.003341  18.023 -0.1617  2.544 0.073 1.92550  1023.337  1021.365    0.01    67.02 13540  1  1 0 0  0.006894   -0.007712
2456977.782835   -0.003741    0.002863  18.023 -0.1621  2.351 0.058 1.67004  1024.262  1024.703    0.02    76.96 15795  1  1 0 0  0.007330   -0.010215
2456977.783351    0.001719    0.002867  18.023 -0.1633  2.428 0.067 1.66518  1024.085  1022.794    0.02    77.67 16547  1  1 0 0  0.007344   -0.004689
2456977.812610   -0.000210    0.002482  18.023 -0.1585  2.612 0.052 1.43834  1024.719  1026.439    0.03    84.53 14738  1  1 0 0  0.007396   -0.006473
2456977.813135   -0.001454    0.002482  18.023 -0.1610  2.531 0.047 1.43503  1025.343  1024.967    0.03    84.05 14645  1  1 0 0  0.007381   -0.007788
2456977.831799   -0.001555    0.002317  18.023 -0.1546  2.411 0.048 1.33048  1023.542  1023.551    0.03    80.43 15421  1  1 0 0  0.005525   -0.006444
2456977.832315    0.000572    0.002311  18.023 -0.1498  2.270 0.047 1.32793  1024.178  1023.278    0.04    76.31 18955  1  1 0 0  0.005459   -0.004404
2456977.849791    0.000390    0.002221  18.023 -0.1467  2.413 0.044 1.25088  1023.436  1024.193    0.04    77.55 15807  1  1 0 0  0.003692   -0.002948
2456977.850321    0.000175    0.002213  18.023 -0.1494  2.389 0.047 1.24881  1023.719  1024.162    0.04    76.03 18758  1  1 0 0  0.003647   -0.003149
2456977.867895    0.002931    0.002454  18.023 -0.1431  2.601 0.057 1.18763  1023.830  1023.496    0.04   638.13 14904  1  1 0 0  0.002966    0.000398
2456977.868410    0.001296    0.002556  18.023 -0.1558  2.482 0.030 1.18604  1024.411  1025.215    0.05   713.69 15843  1  1 0 0  0.002967   -0.001360
2456978.755876   -0.006681    0.003389  18.023 -0.1665  2.653 0.041 1.94502  1024.034  1022.596    0.01    44.91 11840  1  1 0 0  0.005015   -0.010892
2456978.756398   -0.002535    0.003370  18.023 -0.1657  2.666 0.073 1.93800  1023.915  1022.215    0.01    38.05 14118  1  1 0 0  0.005005   -0.006723
2456978.774672    0.010404    0.002966  18.023 -0.1634  2.393 0.039 1.72397  1023.143  1022.066    0.02    49.41 16527  1  1 0 0  0.004752    0.006150
2456978.775197   -0.000820    0.002946  18.023 -0.1562  2.390 0.056 1.71862  1023.772  1022.883    0.02    46.50 18562  1  1 0 0  0.004745   -0.005071
2456978.775718    0.006912    0.002960  18.023 -0.1570  2.356 0.042 1.71335  1024.957  1025.155    0.02    40.86 18570  1  1 1 0  0.004739    0.002632
2456978.776245    0.005054    0.002932  18.023 -0.1589  2.395 0.046 1.70806  1024.776  1023.869    0.02    51.21 18877  1  1 1 0  0.004732    0.000820
2456978.776769    0.014215    0.002932  18.023 -0.1591  2.410 0.044 1.70284  1024.188  1023.166    0.02    47.34 16844  1  1 1 0  0.004725    0.010002
2456978.777296   -0.000199    0.002905  18.023 -0.1579  2.471 0.063 1.69764  1023.902  1021.609    0.02    51.42 15960  1  1 1 0  0.004718   -0.004345
2456978.777825    0.002694    0.002911  18.023 -0.1544  2.576 0.060 1.69245  1023.985  1023.286    0.01    44.50 15693  1  1 1 0  0.004711   -0.001338
2456978.778357   -0.001424    0.002888  18.023 -0.1552  2.454 0.058 1.68726  1023.954  1022.412    0.02    46.94 16029  1  1 1 0  0.004704   -0.005575
2456978.778870   -0.001346    0.002888  18.023 -0.1549  2.541 0.037 1.68231  1024.414  1024.219    0.02    43.88 14297  1  1 1 0  0.004693   -0.005399
2456978.779402    0.001516    0.002878  18.023 -0.1609  2.613 0.039 1.67720  1025.693  1025.913    0.02    44.55 14900  1  1 1 0  0.004674   -0.002447
2456978.799100    0.001310    0.002602  18.023 -0.1610  2.413 0.063 1.51218  1023.908  1024.157    0.03    44.59 15284  1  1 0 0  0.003978   -0.002269
2456978.799613    0.001356    0.002588  18.023 -0.1613  2.398 0.078 1.50843  1024.192  1023.280    0.03    41.16 16384  1  1 0 0  0.003974   -0.002236
2456978.822424   -0.000834    0.002364  18.023 -0.1590  2.238 0.037 1.36513  1023.812  1022.365    0.04    42.06 20055  1  1 0 0  0.004125   -0.004717
2456978.822939   -0.000325    0.002362  18.023 -0.1605  2.163 0.048 1.36235  1024.334  1023.748    0.04    42.04 19256  1  1 0 0  0.004162   -0.004315
2456978.850217    0.003284    0.002195  18.023 -0.1601  2.354 0.039 1.23892  1023.818  1023.995    0.04    42.56 19364  1  1 0 0  0.005032   -0.001246
2456978.850738   -0.002382    0.002191  18.023 -0.1562  2.367 0.037 1.23696  1024.317  1024.028    0.04    31.96 17770  1  1 0 0  0.005021   -0.006890
2456979.752475   -0.003064    0.003371  18.023 -0.1128  2.976 0.029 1.95479  1024.134  1023.250    0.01    67.20 10644  1  1 0 0 -0.001192   -0.001703
2456979.752999   -0.008590    0.003348  18.023 -0.1140  3.031 0.082 1.94767  1023.721  1022.754    0.02    65.84  9843  1  1 0 0 -0.001211   -0.007156
2456979.772122   -0.005191    0.002924  18.023 -0.0999  2.468 0.055 1.72263  1023.796  1023.600    0.02    60.30 16407  1  1 0 0 -0.001132   -0.004398
2456979.772636    0.000786    0.002906  18.023 -0.1072  2.622 0.056 1.71740  1023.868  1023.722    0.02    59.99 14173  1  1 0 0 -0.001121    0.001726
2456979.791081   -0.008327    0.002614  18.023 -0.1032  2.431 0.058 1.55265  1024.151  1023.145    0.03    65.81 17798  1  1 0 0 -0.000786   -0.007864
2456979.791600   -0.004960    0.002619  18.023 -0.1089  2.513 0.059 1.54859  1024.891  1022.266    0.03    65.81 17469  1  1 0 0 -0.000778   -0.004421
2456979.808652   -0.003139    0.002432  18.023 -0.1029  2.497 0.068 1.42952  1024.028  1022.845    0.03    64.16 17491  1  1 0 0 -0.000784   -0.002611
2456979.809165    0.001802    0.002452  18.023 -0.1085  2.537 0.059 1.42633  1024.488  1023.535    0.03    60.67 14441  1  1 0 0 -0.000790    0.002377
2456979.829372   -0.009273    0.002267  18.023 -0.1053  2.503 0.097 1.31621  1024.647  1023.016    0.04    58.76 15304  1  1 0 0 -0.001043   -0.008519
2456979.829886   -0.005162    0.002265  18.023 -0.1115  2.761 0.054 1.31376  1024.885  1023.369    0.03    58.37 10686  1  1 0 0 -0.001049   -0.004140
2456979.846960   -0.009038    0.002186  18.023 -0.1102  2.414 0.111 1.24110  1023.961  1024.482    0.04    58.47 13548  1  1 0 0 -0.000815   -0.008568
2456979.847475   -0.001938    0.002180  18.023 -0.1187  2.507 0.076 1.23915  1024.646  1024.031    0.04    56.94 14627  1  1 0 0 -0.000793   -0.001392
2456980.866879   -0.000759    0.002189  18.023 -0.1172  3.524 0.131 1.16697  1023.253  1023.766    0.05   236.99  9455  1  1 0 0  0.000163    0.000018
2456980.867386   -0.003130    0.002214  18.023 -0.1375  3.920 0.050 1.16556  1022.812  1024.431    0.05   262.25  7367  1  1 0 0  0.000163   -0.001950
2456982.746172    0.004460    0.003329  18.023 -0.0764  4.100 0.161 1.93143  1022.665  1024.220    0.00    96.37  7067  1  1 0 0 -0.000281    0.006200
2456982.746696   -0.002642    0.003314  18.023 -0.0662  3.326 0.081 1.92449  1023.426  1022.959    0.01    96.59 10400  1  1 0 0 -0.000260   -0.001710
2456982.765780   -0.003922    0.002888  18.023 -0.0721  3.878 0.118 1.70553  1025.067  1019.180    0.02    91.40  7227  1  1 0 0 -0.000050   -0.002605
2456982.766300    0.002394    0.002923  18.023 -0.0652  4.155 0.167 1.70037  1023.152  1020.411    0.01    90.60  5721  1  1 0 0 -0.000071    0.004012
2456982.793066    0.006309    0.002535  18.023 -0.0881  3.916 0.182 1.47895  1025.762  1019.832    0.02    58.48  6603  1  1 0 0  0.000102    0.007537
2456982.793586    0.006042    0.002519  18.023 -0.0961  4.021 0.114 1.47539  1025.802  1023.395    0.03    59.35  6445  1  1 0 0  0.000128    0.007356
2456982.794106   -0.005012    0.002506  18.023 -0.0884  3.255 0.087 1.47184  1025.934  1021.267    0.03    55.47 11333  1  1 1 0  0.000153   -0.004501
2456982.794618    0.000952    0.002488  18.023 -0.0758  3.671 0.114 1.46838  1025.009  1023.007    0.03    48.79  8608  1  1 1 0  0.000179    0.001865
2456982.795136   -0.000848    0.002507  18.023 -0.0950  3.804 0.212 1.46490  1024.194  1023.145    0.03    58.36  6589  1  1 1 0  0.000204    0.000179
2456982.795649   -0.008301    0.002502  18.023 -0.0893  3.845 0.181 1.46148  1022.742  1023.966    0.03    47.97  6331  1  1 1 0  0.000230   -0.007253
2456982.815065    0.003282    0.002381  18.023 -0.1134  4.408 0.122 1.34737  1021.811  1024.840    0.04    72.28  3584  1  1 0 0  0.000997    0.004256
2456982.815584    0.006157    0.002321  18.023 -0.0960  4.496 0.074 1.34470  1023.043  1023.116    0.03    73.31  5247  1  1 0 0  0.001016    0.007205
2456982.844890   -0.005136    0.002144  18.023 -0.0962  3.352 0.130 1.21929  1023.641  1021.047    0.04    75.31  9902  1  1 0 0  0.000542   -0.004855
2456982.845410   -0.006555    0.002130  18.023 -0.0988  3.079 0.051 1.21747  1024.164  1022.372    0.04    75.32 11826  1  1 0 0  0.000535   -0.006547
2456982.866432   -0.001314    0.002197  18.023 -0.0946  3.426 0.185 1.15371  1025.746  1025.008    0.05   342.56 10868  1  1 0 0  0.000312   -0.000764
2456982.866950   -0.003721    0.002253  18.023 -0.1053  4.325 0.153 1.15236  1023.741  1024.357    0.05   381.40  5978  1  1 0 0  0.000309   -0.002251
2456983.743109   -0.006319    0.003326  18.023 -0.0767  3.144 0.077 1.93657  1023.299  1022.724    0.01   106.01 10566  1  1 0 0 -0.002205   -0.003930
2456983.743641   -0.009903    0.003315  18.023 -0.0796  3.263 0.068 1.92949  1024.015  1023.556    0.00   106.19 10389  1  1 0 0 -0.002232   -0.007370
2456983.768206   -0.006266    0.002806  18.023 -0.0875  2.477 0.051 1.65649  1024.442  1022.664    0.02    80.13 14492  1  1 0 0 -0.002575   -0.004245
2456983.768734   -0.012366    0.002780  18.023 -0.0798  2.582 0.047 1.65161  1024.407  1023.617    0.02    78.39 12705  1  1 0 0 -0.002550   -0.010260
2456983.790761   -0.006658    0.002498  18.023 -0.0897  2.698 0.060 1.47639  1023.826  1022.192    0.03    76.26 15227  1  1 0 0 -0.003177   -0.003903
2456983.791278   -0.011609    0.002492  18.023 -0.0866  2.729 0.045 1.47287  1024.692  1022.425    0.03    81.18 14285  1  1 0 0 -0.003226   -0.008781
2456983.815827   -0.004259    0.002275  18.023 -0.0971  3.379 0.057 1.32997  1023.177  1023.519    0.03    67.04  9888  1  1 0 0 -0.003123   -0.000855
2456983.816347   -0.002256    0.002271  18.023 -0.0870  3.250 0.126 1.32740  1024.015  1024.641    0.03    67.87 10278  1  1 0 0 -0.003097    0.000994
2456983.858228   -0.005163    0.002113  18.023 -0.0901  4.052 0.054 1.16870  1022.842  1026.030    0.05   115.58  7624  1  1 0 0 -0.002042   -0.001986
2456983.858745   -0.001883    0.002119  18.023 -0.1103  3.464 0.060 1.16725  1025.399  1023.209    0.04   123.42 10226  1  1 0 0 -0.002055    0.000706
2456984.744272   -0.012473    0.003252  18.023 -0.0987  2.623 0.043 1.88672  1023.588  1024.436    0.02    77.49 14618  1  1 0 0 -0.000852   -0.011759
2456984.744795    0.001513    0.003237  18.023 -0.0998  2.539 0.040 1.88015  1024.207  1021.808    0.02    78.51 15699  1  1 0 0 -0.000813    0.002108
2456984.776210    0.000972    0.002641  18.023 -0.1014  2.767 0.076 1.56438  1023.599  1024.598    0.03    69.51 12927  1  1 0 0 -0.000020    0.001130
2456984.776742   -0.007927    0.002642  18.023 -0.1012  2.636 0.047 1.56013  1024.337  1023.199    0.02    68.10 14363  1  1 0 0 -0.000027   -0.007896
2456984.792273   -0.008247    0.002449  18.023 -0.1089  2.591 0.050 1.44850  1023.910  1022.288    0.04    62.51 15854  1  1 0 0 -0.000239   -0.008083
2456984.792792   -0.002676    0.002458  18.023 -0.1054  2.415 0.033 1.44515  1024.288  1022.906    0.04    67.26 16827  1  1 0 0 -0.000246   -0.002685
2456984.810918   -0.005810    0.002295  18.023 -0.1081  2.523 0.037 1.34117  1023.744  1022.713    0.04    62.28 16682  1  1 0 0 -0.000324   -0.005643
2456984.811438   -0.003529    0.002288  18.023 -0.1092  2.704 0.057 1.33853  1024.120  1023.562    0.04    61.72 13313  1  1 0 0 -0.000324   -0.003178
2456984.839952   -0.003113    0.002126  18.023 -0.1104  3.457 0.050 1.21783  1023.801  1023.911    0.05    54.87  9822  1  1 0 0 -0.000646   -0.001722
2456984.840468   -0.002933    0.002140  18.023 -0.1155  3.383 0.124 1.21603  1025.158  1024.168    0.05    55.19  9879  1  1 0 0 -0.000638   -0.001623
2456984.858411   -0.004462    0.002139  18.023 -0.1129  3.633 0.176 1.16080  1025.352  1022.473    0.05   147.65  8387  1  1 0 0 -0.000369   -0.003125
2456984.858935   -0.004830    0.002160  18.023 -0.1096  3.324 0.106 1.15938  1025.613  1023.038    0.05   162.25  9523  1  1 0 0 -0.000361   -0.003815
2456985.736496   -0.024014    0.006210  18.023 -1.9094  2.550 0.058 1.95356  1023.739  1024.436   -0.00    79.87  3219  1  1 0 0 -0.000477   -0.023691
2456985.737019    0.030237    0.011185  18.023 -2.9132  2.921 0.107 1.94646  1023.258  1020.916   -0.01    76.58   953  1  1 0 0 -0.000437    0.030905
2456985.802210    0.000849    0.002389  18.023 -0.1760  3.085 0.150 1.37311  1024.160  1022.939    0.02    50.81 11292  1  1 0 0 -0.000970    0.002134
2456985.802724   -0.006361    0.002378  18.023 -0.1588  3.086 0.068 1.37029  1023.934  1023.659    0.02    46.54 12053  1  1 0 0 -0.000929   -0.005109
2456985.824182   -0.000730    0.002261  18.023 -0.2219  2.669 0.087 1.26776  1023.384  1023.996    0.03    47.25 14242  1  1 0 0  0.000717   -0.001293
2456985.824696   -0.001393    0.002209  18.023 -0.1427  2.739 0.150 1.26563  1023.395  1024.987    0.03    46.66 14267  1  1 0 0  0.000753   -0.001916
2456985.848945    0.000511    0.002100  18.023 -0.1244  3.413 0.078 1.18010  1021.940  1023.519    0.03    43.73  9420  1  1 0 0  0.000592    0.000812
2456985.849466    0.003098    0.002108  18.023 -0.1207  4.184 0.111 1.17856  1023.980  1026.413    0.03    42.96  6279  1  1 0 0  0.000531    0.004237
2456987.732083    0.000014    0.003337  18.023 -0.0810  3.417 0.117 1.94085  1023.669  1023.878   -0.01    59.00 10062  1  1 0 0 -0.000780    0.001478
2456987.732612   -0.011385    0.003312  18.023 -0.0819  3.535 0.122 1.93378  1022.836  1024.316   -0.01    56.85  9788  1  1 0 0 -0.000789   -0.009793
2456987.755803   -0.003250    0.002816  18.023 -0.0868  2.868 0.068 1.67241  1023.869  1021.509    0.01    42.03 13616  1  1 0 0 -0.002372   -0.001002
2456987.756323   -0.003389    0.002810  18.023 -0.0893  2.713 0.072 1.66750  1024.081  1021.204    0.01    40.87 14983  1  1 0 0 -0.002418   -0.001260
2456987.779432   -0.008979    0.002500  18.023 -0.0966  2.530 0.050 1.48068  1023.779  1022.549    0.02    42.51 16060  1  1 0 0 -0.000740   -0.008454
2456987.779958   -0.005086    0.002508  18.023 -0.0997  2.468 0.047 1.47706  1023.477  1023.712    0.02    45.09 16875  1  1 0 0 -0.000703   -0.004655
2456987.805621   -0.004781    0.002272  18.023 -0.1019  2.735 0.035 1.32750  1024.503  1023.632    0.02    34.00 13274  1  1 0 0  0.000129   -0.004781
2456987.806141   -0.011507    0.002286  18.023 -0.1046  2.956 0.043 1.32495  1024.125  1023.046    0.02    27.37 13537  1  1 0 0  0.000088   -0.011246
2456987.828171   -0.006269    0.002179  18.023 -0.0974  3.768 0.028 1.23127  1022.760  1023.345    0.03    45.21  7718  1  1 0 0 -0.000992   -0.004268
2456987.828691   -0.002491    0.002148  18.023 -0.1001  3.452 0.071 1.22937  1023.960  1025.075    0.03    52.95 10340  1  1 0 0 -0.000993   -0.000811
2456987.853457   -0.003845    0.002085  18.023 -0.1105  4.170 0.084 1.15265  1024.395  1025.567    0.04    64.31  6238  1  1 0 0 -0.002002   -0.000580
2456987.853983   -0.006225    0.002075  18.023 -0.1006  4.010 0.140 1.15129  1024.953  1024.807    0.03    66.30  7114  1  1 0 0 -0.002038   -0.003093
2456988.728657   -0.010945    0.003354  18.023 -0.1018  2.542 0.040 1.95100  1023.203  1024.506   -0.00    73.13 14184  1  1 0 0 -0.000967   -0.010216
2456988.729196   -0.004575    0.003356  18.023 -0.1071  2.684 0.055 1.94370  1024.857  1026.973   -0.00    68.22 15424  1  1 0 0 -0.000916   -0.003744
2456988.748076   -0.011594    0.002918  18.023 -0.1148  2.435 0.049 1.72211  1023.312  1023.168    0.00    58.39 16124  1  1 0 0 -0.000634   -0.011255
2456988.748602   -0.003190    0.002917  18.023 -0.1111  2.566 0.052 1.71678  1023.721  1024.135    0.00    60.29 15349  1  1 0 0 -0.000674   -0.002684
2456988.775606   -0.007742    0.002524  18.023 -0.1168  2.478 0.041 1.48868  1023.614  1023.309    0.02    51.85 16871  1  1 0 0 -0.001037   -0.007019
2456988.776139   -0.008579    0.002516  18.023 -0.1147  2.494 0.036 1.48496  1023.836  1023.983    0.02    54.47 18463  1  1 0 0 -0.001023   -0.007852
2456988.794523    0.001522    0.002360  18.023 -0.1221  2.467 0.045 1.37125  1024.004  1024.226    0.02    43.26 17017  1  1 0 0 -0.000036    0.001388
2456988.795056   -0.010221    0.002343  18.023 -0.1279  2.367 0.041 1.36833  1023.663  1022.632    0.02    43.45 16487  1  1 0 0 -0.000005   -0.010483
2456988.795580   -0.009509    0.002340  18.023 -0.1250  2.429 0.049 1.36549  1024.672  1025.563    0.02    43.45 15809  1  1 1 0  0.000026   -0.009734
2456988.796106   -0.006278    0.002334  18.023 -0.1241  2.422 0.038 1.36266  1024.630  1024.659    0.02    41.13 17554  1  1 1 0  0.000057   -0.006537
2456988.796629   -0.000168    0.002331  18.023 -0.1252  2.479 0.069 1.35986  1023.988  1022.320    0.02    40.18 17193  1  1 1 0  0.000088   -0.000394
2456988.797160   -0.004286    0.002318  18.023 -0.1171  2.528 0.056 1.35704  1023.781  1023.329    0.02    42.10 16818  1  1 1 0  0.000119   -0.004489
2456988.816330   -0.005217    0.002196  18.023 -0.1333  2.247 0.038 1.26703  1023.697  1023.111    0.03    40.06 22093  1  1 0 0  0.000086   -0.005678
2456988.816858   -0.002531    0.002207  18.023 -0.1346  2.495 0.062 1.26486  1023.459  1024.113    0.03    39.66 15582  1  1 0 0  0.000081   -0.002735
2456988.837772   -0.001323    0.002103  18.023 -0.1401  2.419 0.036 1.18969  1023.454  1024.773    0.04    35.41 17111  1  1 0 0  0.001461   -0.002771
2456988.838297   -0.001088    0.002111  18.023 -0.1386  2.331 0.033 1.18806  1024.165  1024.042    0.03    35.63 19464  1  1 0 0  0.001501   -0.002659
2456988.841342   -0.004329    0.002098  18.023 -0.1378  2.223 0.041 1.17884  1023.658  1024.012    0.03    37.51 23049  1  1 1 0  0.001422   -0.005943
2456988.841871   -0.002698    0.002097  18.023 -0.1355  2.290 0.044 1.17728  1023.588  1023.385    0.03    38.69 18507  1  1 1 0  0.001385   -0.004213
2456988.842395   -0.007612    0.002101  18.023 -0.1368  2.234 0.042 1.17575  1023.879  1023.001    0.03    39.12 23367  1  1 1 0  0.001349   -0.009154
2456988.842913   -0.005329    0.002094  18.023 -0.1444  2.409 0.040 1.17424  1024.565  1023.461    0.03    39.40 16056  1  1 1 0  0.001313   -0.006662
2456988.843440   -0.002911    0.002102  18.023 -0.1387  2.459 0.033 1.17272  1024.413  1023.335    0.03    39.68 16420  1  1 1 0  0.001276   -0.004161
2456988.843958    0.000605    0.002089  18.023 -0.1410  2.399 0.040 1.17123  1024.843  1025.919    0.03    40.21 20495  1  1 1 0  0.001240   -0.000677
2456988.864257   -0.008421    0.002290  18.023 -0.1469  2.446 0.053 1.12104  1024.112  1023.672    0.04   466.69 14917  1  1 0 0  0.000189   -0.008766
2456988.864775   -0.006959    0.002327  18.023 -0.1428  2.411 0.034 1.11995  1024.533  1025.368    0.04   521.40 17261  1  1 0 0  0.000190   -0.007341
2456990.724306   -0.006174    0.003923  18.023 -0.8167  2.626 0.048 1.93753  1024.522  1024.230   -0.00    75.35  7696  1  1 0 0  0.002824   -0.008561
2456990.724827    0.009127    0.004136  18.023 -1.0747  2.665 0.059 1.93059  1023.994  1023.729   -0.01    76.44  6083  1  1 0 0  0.002911    0.006705
2456990.769990   -0.020810    0.002844  18.023 -0.3904  2.736 0.084 1.49055  1023.701  1024.982    0.02    81.68 12066  1  1 0 0  0.001569   -0.022025
2456990.770522   -0.007818    0.002816  18.023 -0.4184  2.665 0.080 1.48682  1023.894  1022.480    0.02    80.66 11250  1  1 0 0  0.001545   -0.009085
